"Time","Header","half0_0","half0_1","half0_2","half0_3","half1_3","half1_2","half1_1","half1_0","Priority Index","H/U","Class Type","Address","Data Item Type","Data Item Number","Counter","Att"
"3670760095.974851","000020940182","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","10","0","3","1","0"
"3670760095.975141","000020940204","00","02","00","01","00","02","18","AA","0","Host(0)","I/O_Configuration(1)","10","0","4","2","0"
"3670760095.975429","000020940286","00","00","00","00","00","02","04","AA","0","Host(0)","I/O_Configuration(1)","10","0","5","3","0"
"3670760095.975720","000020944008","00","00","02","00","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","10","1","0","4","0"
"3670760095.976015","00002206008E","00","00","00","00","00","00","00","00","0","Unit(1)","Bus_Configuration(0)","3","0","1","7","0"
"3670760095.976313","000037868080","01","82","6D","C4","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","2","1","0","0"
"3670760095.976603","000037868102","01","61","6D","B9","01","00","E2","13","5","Unit(1)","I/O_Data(3)","3","2","2","1","0"
"3670760095.978381","00002094408A","00","00","01","01","01","02","04","AA","0","Host(0)","I/O_Configuration(1)","10","1","1","5","0"
"3670760095.978669","00002094410C","00","00","01","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","10","1","2","6","0"
"3670760095.978956","00002094800E","00","00","00","00","00","05","18","AA","0","Host(0)","I/O_Configuration(1)","10","2","0","7","0"
"3670760095.979246","000020948080","00","00","00","01","00","05","09","AA","0","Host(0)","I/O_Configuration(1)","10","2","1","0","0"
"3670760095.979532","000020948102","00","00","00","01","00","05","09","AA","0","Host(0)","I/O_Configuration(1)","10","2","2","1","0"
"3670760095.979819","000020948184","00","00","00","00","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","10","2","3","2","0"
"3670760095.980107","000020948206","00","00","00","00","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","10","2","4","3","0"
"3670760095.980400","0000208C000C","00","03","00","01","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","6","0","0","6","0"
"3670760095.983376","0000208C008E","00","16","00","01","00","05","13","AA","0","Host(0)","I/O_Configuration(1)","6","0","1","7","0"
"3670760095.983667","0000208C0100","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","6","0","2","0","0"
"3670760095.983958","0000208C0182","00","03","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","6","0","3","1","0"
